station_id,station_name,timestamp,temperature_c,pressure_hpa,humidity_pct,dew_point_c,wind_speed_ms,is_ground_truth_anomaly,ground_truth_label,anomaly_type
AWS-02,Jaisalmer Desert,2026-08-11T03:00:00+00:00,24.11,986.86,42.47,10.57,3.23,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T03:15:00+00:00,24.78,986.71,41.94,10.98,4.18,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T03:30:00+00:00,24.82,986.87,41.27,10.77,3.16,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T03:45:00+00:00,25.28,986.75,40.33,10.84,4.79,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T04:00:00+00:00,25.82,986.87,39.89,11.16,0.74,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T04:15:00+00:00,49.98,986.94,37.44,31.53,2.97,True,ANOMALY,SPIKE
AWS-02,Jaisalmer Desert,2026-08-11T04:30:00+00:00,26.38,987.53,38.92,11.29,1.9,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T04:45:00+00:00,27.06,987.19,38.76,11.83,5.57,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T05:00:00+00:00,28.18,986.95,36.39,11.86,4.11,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T05:15:00+00:00,28.43,986.88,38.14,12.8,5.13,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T05:30:00+00:00,29.78,986.45,34.05,12.26,4.88,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T05:45:00+00:00,29.97,987.22,34.7,12.72,1.98,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T06:00:00+00:00,54.9,987.18,31.9,32.97,3.44,True,ANOMALY,SPIKE
AWS-02,Jaisalmer Desert,2026-08-11T06:15:00+00:00,31.17,987.75,34.14,13.52,4.23,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T06:30:00+00:00,32.4,987.84,29.57,12.39,4.4,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T06:45:00+00:00,32.6,987.61,29.17,12.35,7.04,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T07:00:00+00:00,33.72,987.95,25.85,11.47,1.38,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T07:15:00+00:00,34.1,988.24,27.74,12.87,3.49,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T07:30:00+00:00,35.43,988.81,25.3,12.59,3.35,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T07:45:00+00:00,35.73,988.54,23.77,11.89,4.44,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T08:00:00+00:00,36.71,988.03,22.61,11.95,3.83,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T08:15:00+00:00,38.13,988.33,18.35,9.97,1.69,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T08:30:00+00:00,39.34,988.84,20.55,12.66,4.58,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T08:45:00+00:00,39.06,988.54,20.09,12.1,3.82,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T09:00:00+00:00,40.53,989.05,17.33,11.05,3.59,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T09:15:00+00:00,41.44,989.4,14.97,9.58,6.71,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T09:30:00+00:00,41.75,989.03,15.66,10.49,2.03,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T09:45:00+00:00,42.81,989.52,13.57,9.19,3.04,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T10:00:00+00:00,43.83,988.97,11.96,8.11,4.97,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T10:15:00+00:00,44.14,988.55,12.8,9.36,2.44,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T10:30:00+00:00,43.88,989.11,10.0,5.54,5.14,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T10:45:00+00:00,46.45,989.0,10.0,7.46,4.84,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T11:00:00+00:00,45.47,989.07,10.0,6.74,4.63,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T11:15:00+00:00,47.08,989.45,10.0,7.94,2.39,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T11:30:00+00:00,47.17,988.97,10.0,8.01,4.49,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T11:45:00+00:00,47.95,988.44,10.0,8.59,3.37,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T12:00:00+00:00,48.79,988.72,10.0,9.21,3.5,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T12:15:00+00:00,49.42,988.22,10.0,9.69,3.04,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T12:30:00+00:00,49.15,988.37,10.0,9.49,1.89,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T12:45:00+00:00,48.65,988.72,10.0,9.11,4.5,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T13:00:00+00:00,49.92,988.81,10.0,10.06,4.42,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T13:15:00+00:00,49.69,987.83,10.0,9.89,4.79,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T13:30:00+00:00,50.29,988.08,10.0,10.34,3.81,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T13:45:00+00:00,20.0,987.19,100.0,23.5,2.56,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-02,Jaisalmer Desert,2026-08-11T14:00:00+00:00,50.18,987.97,10.0,10.25,3.53,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T14:15:00+00:00,49.46,987.61,10.0,9.72,3.87,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T14:30:00+00:00,49.53,987.25,10.0,9.77,2.61,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T14:45:00+00:00,50.4,986.99,10.0,10.42,4.81,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T15:00:00+00:00,49.17,987.35,10.0,9.5,1.91,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T15:15:00+00:00,49.14,987.27,10.0,9.48,2.71,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T15:30:00+00:00,48.17,987.16,10.0,8.76,5.3,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T15:45:00+00:00,48.19,986.54,10.0,8.77,4.14,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T16:00:00+00:00,48.09,986.31,10.0,8.69,4.43,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T16:15:00+00:00,49.04,987.11,10.0,9.41,8.33,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T16:30:00+00:00,47.24,987.04,10.0,8.06,3.74,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T16:45:00+00:00,46.09,987.14,10.0,7.2,5.35,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T17:00:00+00:00,46.08,986.31,10.0,7.19,1.46,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T17:15:00+00:00,45.78,986.63,10.0,6.97,3.9,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T17:30:00+00:00,44.8,987.66,10.65,7.14,5.38,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T17:45:00+00:00,44.67,987.38,10.06,6.22,6.09,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T18:00:00+00:00,43.71,986.77,11.68,7.67,0.8,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T18:15:00+00:00,43.22,987.76,12.11,7.83,6.16,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T18:30:00+00:00,41.35,987.76,12.79,7.19,3.39,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T18:45:00+00:00,41.49,987.82,16.82,11.37,2.3,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T19:00:00+00:00,39.98,988.03,15.53,8.97,1.06,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T19:15:00+00:00,38.65,988.37,18.57,10.57,2.84,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T19:30:00+00:00,38.46,988.43,18.05,9.99,2.64,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T19:45:00+00:00,37.84,988.2,20.66,11.52,6.92,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T20:00:00+00:00,37.42,988.35,23.01,12.81,2.91,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T20:15:00+00:00,36.09,989.22,21.31,10.55,8.09,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T20:30:00+00:00,35.15,988.71,25.2,12.3,1.79,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T20:45:00+00:00,33.61,989.2,25.54,11.19,6.33,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T21:00:00+00:00,33.54,988.38,26.52,11.71,4.75,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T21:15:00+00:00,32.29,989.29,30.58,12.8,1.67,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T21:30:00+00:00,31.79,989.57,29.78,11.97,2.78,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T21:45:00+00:00,30.81,988.69,32.58,12.49,4.58,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T22:00:00+00:00,30.99,989.2,35.23,13.85,4.13,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T22:15:00+00:00,30.13,989.2,33.14,12.16,3.81,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T22:30:00+00:00,28.99,988.93,34.79,11.9,5.98,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T22:45:00+00:00,27.68,989.43,35.11,10.88,4.1,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T23:00:00+00:00,28.17,988.74,34.21,10.92,1.9,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T23:15:00+00:00,27.94,988.72,39.19,12.78,6.4,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T23:30:00+00:00,26.75,988.28,36.69,10.72,6.12,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-11T23:45:00+00:00,25.96,988.47,36.36,9.89,1.23,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T00:00:00+00:00,26.15,988.35,40.26,11.59,6.34,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T00:15:00+00:00,25.6,988.89,41.96,11.73,3.68,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T00:30:00+00:00,24.83,988.22,42.43,11.2,7.02,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T00:45:00+00:00,24.92,988.64,41.96,11.11,3.63,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T01:00:00+00:00,25.02,987.75,40.36,10.61,4.27,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T01:15:00+00:00,23.62,988.25,39.95,9.21,5.12,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T01:30:00+00:00,24.75,987.66,43.72,11.58,3.29,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T01:45:00+00:00,24.76,987.06,44.78,11.95,4.02,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T02:00:00+00:00,24.15,987.46,43.12,10.83,5.42,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T02:15:00+00:00,24.17,987.29,43.45,10.96,6.22,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T02:30:00+00:00,24.63,986.61,42.17,10.93,3.19,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T02:45:00+00:00,23.96,987.02,42.37,10.39,4.99,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T03:00:00+00:00,24.29,986.94,43.15,10.97,2.98,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T03:15:00+00:00,25.21,986.9,42.26,11.49,4.41,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T03:30:00+00:00,20.53,988.91,72.01,15.31,2.23,False,GENUINE_WEATHER_EVENT,GENUINE_WEATHER_EVENT
AWS-02,Jaisalmer Desert,2026-08-12T03:45:00+00:00,25.23,986.41,39.56,10.5,2.02,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T04:00:00+00:00,26.23,987.0,37.94,10.77,4.52,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T04:15:00+00:00,25.73,986.6,41.92,11.83,5.43,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T04:30:00+00:00,26.27,987.33,39.58,11.44,6.71,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T04:45:00+00:00,27.29,986.81,39.73,12.41,5.06,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T05:00:00+00:00,27.83,987.1,36.41,11.56,4.3,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T05:15:00+00:00,28.68,987.39,34.24,11.38,6.28,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T05:30:00+00:00,29.25,987.18,34.71,12.09,6.44,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T05:45:00+00:00,29.51,987.56,32.16,11.17,5.7,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T06:00:00+00:00,25.09,989.96,61.74,17.23,3.21,False,GENUINE_WEATHER_EVENT,GENUINE_WEATHER_EVENT
AWS-02,Jaisalmer Desert,2026-08-12T06:15:00+00:00,31.16,987.77,32.45,12.74,5.37,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T06:30:00+00:00,32.34,988.05,29.03,12.06,2.89,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T06:45:00+00:00,33.22,988.16,29.65,13.14,4.71,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T07:00:00+00:00,20.0,987.67,100.0,23.5,2.55,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-02,Jaisalmer Desert,2026-08-12T07:15:00+00:00,34.11,988.04,25.17,11.4,4.07,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T07:30:00+00:00,35.63,988.45,24.1,12.02,3.81,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T07:45:00+00:00,35.9,988.63,22.58,11.26,4.86,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T08:00:00+00:00,36.62,988.05,34.09,18.26,0.7,True,ANOMALY,SENSOR_DRIFT
AWS-02,Jaisalmer Desert,2026-08-12T08:15:00+00:00,37.8,988.62,21.03,11.76,4.35,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T08:30:00+00:00,38.89,988.71,19.96,11.85,5.96,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T08:45:00+00:00,39.7,989.09,18.48,11.35,4.36,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T09:00:00+00:00,40.24,988.96,18.13,11.49,3.47,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T09:15:00+00:00,40.82,989.04,15.66,9.77,2.93,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T09:30:00+00:00,42.93,989.37,14.51,10.28,3.54,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T09:45:00+00:00,43.18,988.8,12.56,8.34,0.85,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T10:00:00+00:00,43.5,989.28,11.27,6.99,3.63,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T10:15:00+00:00,44.5,989.4,10.0,6.01,4.01,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T10:30:00+00:00,44.77,989.09,10.0,6.21,5.75,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T10:45:00+00:00,45.93,989.67,10.0,7.08,4.93,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T11:00:00+00:00,45.03,989.53,10.0,6.4,6.08,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T11:15:00+00:00,47.35,989.15,10.0,8.14,4.51,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T11:30:00+00:00,47.97,988.77,10.0,8.61,1.73,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T11:45:00+00:00,48.3,989.2,10.0,8.85,4.75,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T12:00:00+00:00,48.97,989.22,10.0,9.36,2.44,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T12:15:00+00:00,48.97,988.25,10.0,9.36,5.23,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T12:30:00+00:00,48.97,970.61,10.0,9.36,2.38,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T12:45:00+00:00,48.97,987.92,10.0,9.36,2.29,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T13:00:00+00:00,48.97,988.08,10.0,9.36,2.39,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T13:15:00+00:00,48.97,987.71,10.0,9.36,2.42,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T13:30:00+00:00,48.97,987.35,10.0,9.36,3.05,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T13:45:00+00:00,48.97,988.34,10.0,9.36,5.63,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T14:00:00+00:00,49.98,987.29,10.0,10.1,1.14,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T14:15:00+00:00,49.61,987.05,10.0,9.83,4.7,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T14:30:00+00:00,50.38,986.71,10.0,10.4,5.25,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T14:45:00+00:00,49.43,987.35,10.0,9.7,0.5,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T15:00:00+00:00,49.06,987.54,10.0,9.42,5.19,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T15:15:00+00:00,48.69,986.79,10.0,9.14,5.61,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T15:30:00+00:00,48.87,986.92,10.0,9.28,2.53,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T15:45:00+00:00,48.72,987.08,10.0,9.17,3.93,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T16:00:00+00:00,47.81,987.15,10.0,8.48,2.42,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T16:15:00+00:00,47.81,987.15,10.0,8.48,4.27,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T16:30:00+00:00,47.81,987.11,10.0,8.48,3.69,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T16:45:00+00:00,47.81,986.7,10.0,8.48,5.67,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T17:00:00+00:00,47.81,987.08,10.0,8.48,1.43,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T17:15:00+00:00,47.81,987.52,10.0,8.48,4.72,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T17:30:00+00:00,47.81,987.91,10.0,8.48,3.49,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T17:45:00+00:00,47.81,987.12,10.0,8.48,1.17,True,ANOMALY,FROZEN_SENSOR
AWS-02,Jaisalmer Desert,2026-08-12T18:00:00+00:00,43.68,987.3,10.09,5.53,1.73,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T18:15:00+00:00,43.06,987.36,13.71,9.54,4.71,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T18:30:00+00:00,41.83,987.65,14.96,9.88,5.18,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T18:45:00+00:00,35.89,990.07,43.36,21.5,3.5,False,GENUINE_WEATHER_EVENT,GENUINE_WEATHER_EVENT
AWS-02,Jaisalmer Desert,2026-08-12T19:00:00+00:00,41.06,987.76,16.05,10.32,3.03,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T19:15:00+00:00,39.56,987.62,18.49,11.25,5.98,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T19:30:00+00:00,38.74,988.26,17.68,9.91,3.67,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T19:45:00+00:00,37.98,988.42,21.0,11.88,3.64,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T20:00:00+00:00,37.1,988.62,22.06,11.9,3.15,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T20:15:00+00:00,36.24,988.87,22.01,11.15,1.6,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T20:30:00+00:00,35.1,988.62,23.3,11.07,5.62,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T20:45:00+00:00,34.47,988.48,25.49,11.9,0.5,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T21:00:00+00:00,33.81,988.86,27.82,12.67,5.44,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T21:15:00+00:00,33.28,989.31,29.9,13.32,3.31,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T21:30:00+00:00,32.25,989.67,30.32,12.65,3.05,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T21:45:00+00:00,30.81,989.42,31.81,12.12,5.94,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T22:00:00+00:00,30.33,989.68,32.04,11.82,6.3,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T22:15:00+00:00,29.47,988.99,32.94,11.49,2.86,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T22:30:00+00:00,29.08,989.5,37.05,12.94,5.67,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T22:45:00+00:00,28.05,989.29,35.89,11.54,5.79,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T23:00:00+00:00,28.52,989.15,35.83,11.93,4.43,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T23:15:00+00:00,26.84,970.43,38.61,11.58,5.14,True,ANOMALY,SPIKE
AWS-02,Jaisalmer Desert,2026-08-12T23:30:00+00:00,26.82,989.28,36.74,10.81,5.47,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-12T23:45:00+00:00,25.26,988.4,39.65,10.57,4.67,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T00:00:00+00:00,25.02,988.51,40.19,10.56,4.8,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T00:15:00+00:00,24.8,988.37,39.98,10.28,2.97,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T00:30:00+00:00,25.02,987.89,42.72,11.48,5.72,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T00:45:00+00:00,24.74,988.09,40.63,10.47,3.05,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T01:00:00+00:00,24.56,987.85,41.42,10.59,1.34,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T01:15:00+00:00,23.97,987.73,39.97,9.53,5.51,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T01:30:00+00:00,23.55,987.6,42.42,10.04,6.39,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T01:45:00+00:00,24.72,987.34,43.89,11.62,4.27,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T02:00:00+00:00,24.4,987.34,42.74,10.92,4.69,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T02:15:00+00:00,24.5,987.65,39.99,10.02,4.89,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T02:30:00+00:00,23.75,986.55,43.86,10.72,5.41,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T02:45:00+00:00,24.29,987.1,42.24,10.64,4.14,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T03:00:00+00:00,24.79,987.05,43.51,11.55,4.96,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T03:15:00+00:00,24.88,986.82,43.07,11.47,4.67,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T03:30:00+00:00,25.07,987.22,42.65,11.5,3.41,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T03:45:00+00:00,25.36,986.86,40.95,11.14,3.55,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T04:00:00+00:00,26.07,986.26,41.17,11.86,3.16,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T04:15:00+00:00,26.03,986.05,41.12,11.8,3.54,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T04:30:00+00:00,26.97,986.73,37.82,11.38,6.28,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T04:45:00+00:00,22.45,989.47,64.94,15.53,5.15,False,GENUINE_WEATHER_EVENT,GENUINE_WEATHER_EVENT
AWS-02,Jaisalmer Desert,2026-08-13T05:00:00+00:00,28.46,986.94,37.95,12.75,4.06,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T05:15:00+00:00,29.08,986.87,38.07,13.35,3.33,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T05:30:00+00:00,29.39,1009.07,33.95,11.88,2.99,True,ANOMALY,SPIKE
AWS-02,Jaisalmer Desert,2026-08-13T05:45:00+00:00,29.85,987.68,34.7,12.61,4.68,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T06:00:00+00:00,30.32,986.7,31.1,11.36,2.62,False,NORMAL,NONE
AWS-02,Jaisalmer Desert,2026-08-13T06:15:00+00:00,30.57,987.52,32.66,12.31,4.25,False,NORMAL,NONE
